Title,count
Venus Senki,1
Fate/stay night,10
Shadows House,10
Horimiya,67
Hitorijime My Hero,4
Yingxiong Zai Lin,4
Neko Hiki no Oruorane,1
Summer: Inaka no Seikatsu,1
Eyeshield 21,3
Baka to Test to Shoukanjuu,4
Mukougaoka Chisato wa Tada Mitsumeteita no Datta,1
Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,3
Sentou Mecha Xabungle,1
Lipton #watashitolipton,1
BanG Dream! Movie: Episode of Roselia - I: Yakusoku,2
Key the Metal Idol,1
Hatena☆Illusion,1
Getsuyoubi no Tawawa Specials,1
Juuni Senshi Bakuretsu Eto Ranger,1
Bakuten!! Movie,1
Gangsta.,3
Bananya,4
The iDOLM@STER Cinderella Girls,1
Un-Go,1
Kakyuusei (TV),1
Minky Momo in Tabidachi no Eki,1
Infinite Dendrogram,2
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,1
Grappler Baki: Saidai Tournament-hen,1
Chibo,1
Pokemon Movie 20: Kimi ni Kimeta!,1
Wakako-zake,2
Piace: Watashi no Italian,2
Appare-Ranman!,3
Rozen Maiden: Träumend,1
Laidbackers,1
Spy Kyoushitsu,1
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,1
Chokotto Anime Kemono Friends 3,1
FLCL,20
Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Ouji-sama,1
Nekomonogatari: Kuro,3
Thermae Romae Novae,11
Amaama to Inazuma,5
Kuroshitsuji: Book of Circus,2
Aneki... My Sweet Elder Sister The Animation,1
Sennen Joyuu,9
Penguin's Memory: Shiawase Monogatari,2
Good Morning,2
Oniichan dakedo Ai sae Areba Kankeinai yo ne!,1
A-Channel,1
Sorairo Utility,7
Sakusei Byoutou The Animation,1
Tenkuu no Escaflowne,4
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,42
Shingeki no Kyojin,47
In the Back Room,1
Gakusen Toshi Asterisk,3
Otona Joshi no Anime Time,1
Amai Choubatsu: Watashi wa Kanshu Senyou Pet,1
Kyoufu Densetsu Kaiki! Frankenstein,1
Blue Thermal,2
Astarotte no Omocha!,1
Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,1
Human Lost: Ningen Shikkaku,1
Ashita no Joe (Movie),1
Kami nomi zo Shiru Sekai: Megami-hen,3
RoboMasters the Animated Series,1
Yurumates,1
Tamayura,1
One Piece 3D: Gekisou! Trap Coaster,1
Ajin Part 2: Shoutotsu,1
Soul Eater NOT!,5
Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,2
Gokusen,1
Mo Dao Zu Shi,6
Love Hina,1
Zi Chuan: Yincang Hudong Ju,1
Hetalia Axis Powers,1
Arakawa Under the Bridge x Bridge,2
Kidou Senshi Gundam Thunderbolt: Bandit Flower,1
#Ima made de Ichiban Yokatta Sex The Animation,1
New Initial D Movie: Legend 2 - Tousou,1
Sonic★the★Hedgehog,4
Macross Plus,1
Kakugo no Susume,2
Super Dragon Ball Heroes,1
Super GALS! Kotobuki Ran,1
Clannad Movie,2
Suketto Sanjou!! The Animation,1
Angolmois: Genkou Kassenki,1
Koukaku Kidoutai,8
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,2
Karakai Jouzu no Takagi-san 2,3
Shinryaku! Ika Musume,3
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,2
Hori-san to Miyamura-kun,2
"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",1
Attack No.1: Namida no Sekai Senshuken,1
Macross F Movie 2: Sayonara no Tsubasa,1
Sora no Otoshimono,1
Bleach: Sennen Kessen-hen,63
Minami-ke,1
Saikin Yatotta Maid ga Ayashii,8
Uta no☆Prince-sama♪ Maji Love ST☆RISH Tours: Tabi no Hajimari,1
Overlord IV,32
Smile Precure!,2
Bokura wa Minna Kawai-sou,4
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,4
Kimi to Boku.,4
Himouto! Umaru-chan R,1
Cheonnyeon-yeowoo Yeowoobi,1
Bartender,2
Forever Rain,1
Macross F,2
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,1
Jurassic!,1
Sword Art Online: Full Dive - Opening Eizou,1
Angel Beats!,39
Fresh Precure!,1
Kagejitsu!,1
Fruits Basket,4
Rekka no Honoo,1
Hoshi no Koe,3
Lodoss-tou Senki,5
Itadaki! Seieki♥,2
Peach Girl,2
Huckleberry Finn Monogatari,1
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,1
Emiya-san Chi no Kyou no Gohan,3
Kakutou Ryouri Densetsu Bistro Recipe,1
Black Fox,1
Given: Uragawa no Sonzai,6
Guomin Laogong Dai Huijia,1
Bakugan Battle Brawlers,1
Kenpuu Denki Berserk,24
Peter Grill to Kenja no Jikan: Super Extra,5
Muv-Luv Alternative,9
Seikai no Senki,1
Tsubasa: Tokyo Revelations,1
Eiga Daisuki Pompo-san,13
Haiyore! Nyaruko-san,3
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,1
Handa-kun,2
B: The Beginning,3
Mahoutsukai Reimeiki,4
Deva Zan,1
Guilty Gear X,1
Hungry Days x Bump of Chicken: Kinen Satsuei,1
Shuffle!,1
Detective Conan Movie 08: Magician of the Silver Sky,1
Kemono no Souja Erin,2
Mushikago no Cagaster,1
Lupin III: Fuuma Ichizoku no Inbou,2
Detective Conan Movie 19: The Hellfire Sunflowers,1
Godzilla 1: Kaijuu Wakusei,1
Chuuka Ichiban!,1
Unbelievable Space Love,2
Digimon Tamers,1
Bocchan,1
Kashou no Tsuki: Aki Kyougen,1
Ajin Part 3: Shougeki,1
Kidou Senshi Gundam II: Ai Senshi-hen,2
Densetsu no Yuusha da Garn,1
Beautiful World,1
Nude Batter Tetsuo,1
Toshokan Sensou: Kakumei no Tsubasa,1
Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,5
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,3
Genocyber,4
Major 2nd,1
Yoake Mae yori Ruriiro na: Crescent Love,1
Kakegurui Twin,7
Comic Girls,3
Dead Leaves,1
Kiseijuu: Sei no Kakuritsu,26
BNA,6
Kaijin Kaihatsu-bu no Kuroitsu-san,20
Akebi-chan no Sailor-fuku,56
Manga Sekai Mukashibanashi,1
Seirei Gensouki,23
Tokyo Ghoul √A,2
Lupin III: Cagliostro no Shiro,6
Tsugu Tsugumomo,3
Bleach Movie 4: Jigoku-hen,2
Catch! Tiniping,2
Kuroko no Basket 2nd Season,1
Kentoushi,1
Koi☆Sento,1
Piplup Step,1
Yuu☆Yuu☆Hakusho (Movie),1
M Ogui: Last Order,1
Joshikousei no Koshitsuki,1
Mao Ling Xiangce,1
Anime Himitsu no Hanazono,1
Pandora to Akubi,2
Maria†Holic,1
Shuumatsu no Harem,26
Utakata Lullaby,1
Lovely x Cation The Animation,1
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 2nd Season,1
BanG Dream! Movie: Poppin' Dream!,1
Net-juu no Susume,6
Kimi to Boku. 2,2
ReLIFE,13
Fugou Keiji: Balance:Unlimited,10
Sabiiro no Armor: Reimei,5
Concrete Revolutio: Choujin Gensou,1
Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,1
MILGЯAM,1
Oniichan wa Oshimai!,11
Eternal Boys,1
Heppoko Jikken Animation Excel♥Saga,1
Ashita no Joe 2,9
Tabi Machi Late Show,1
Boku ni Sexfriend ga Dekita Riyuu,1
Promare,8
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,3
Pokemon Movie 03: Kesshoutou no Teiou Entei,2
Soushisouai Note The Animation,1
Busou Shoujo Machiavellianism,3
Cipher,2
Kyuukyoku no Chef wa Oishinbo Papa,1
Juubee Ninpuuchou,4
Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,1
Zero no Tsukaima: Futatsuki no Kishi,1
Mob Psycho 100 III,53
Hakozume: Kouban Joshi no Gyakushuu,15
Kagami no Kojou,1
3-gatsu no Lion 2nd Season,11
Bishoujo Senshi Sailor Moon,10
Akudama Drive,17
Cardcaptor Sakura,5
Digimon Adventure 02,1
Joshikousei no Mudazukai,7
Boku no Hero Academia the Movie 3: World Heroes' Mission,19
Nodame Cantabile: Finale,2
Kono Sekai no Katasumi ni,7
"Kono Danshi, Uchuujin to Tatakaemasu.",1
Ojamajo Doremi: Honobono Gekijou,1
Sword Gai The Animation,1
Xingchen Bian: Yu Li Cang Hai,1
Kidou Senshi Gundam Thunderbolt: December Sky,2
Charlotte: Tsuyoimono-tachi,1
"Fuufu Ijou, Koibito Miman.",37
Naruto: Shippuuden,25
Hand Maid May,1
One Piece Film: Red,19
Golgo 13: Queen Bee,4
Kidou Senshi Gundam: Suisei no Majo - Prologue,2
Hanasakeru Seishounen,3
Baki: Dai Raitaisai-hen,4
Gilgamesh,1
Sasami-san@Ganbaranai,1
Sasurai Zou-san,1
Toho Cinemas x Pokemon Go,1
Refrain Blue,1
Samurai Flamenco,1
SSSS.Dynazenon,9
Spy x Family,238
Inou-Battle wa Nichijou-kei no Naka de,2
Death Note: Rewrite,5
Ex-Arm,4
Gokushufudou Season 2,5
Dr. Slump,1
California Crisis: Tsuigeki no Juuka,1
Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,2
"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",5
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,6
Zi Chuan,2
Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,1
Chikyuugai Shounen Shoujo,16
Shanshui Qing,1
Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,2
Macross,7
Skip Beat!,3
Galo Sengen,1
ViVid Strike!,2
Youjo Senki: Sabaku no Pasta Daisakusen,2
Kidou Senshi Gundam SEED,5
Koi Kaze,5
Ayakashi Triangle,1
Black Magic M-66,1
Hentai Ouji to Warawanai Neko.,5
Midori no Hibi,5
Phantom: Requiem for the Phantom,2
Fire Emblem,2
Poputepipikku,3
Doggy God's Street,1
Gosenzo-sama Banbanzai!,1
Rockman.EXE,1
Nitian Xie Shen,1
Megaton-kyuu Musashi,3
Xmas Song,1
BanG Dream! 2nd Season,1
Clannad: After Story,15
Kuzu no Honkai,20
Shuumatsu no Walküre II,5
Uzaki-chan wa Asobitai!,9
Watashi ga Motete Dousunda,2
Liz to Aoi Tori,9
Hidamari Sketch,1
Marudase Kintarou,2
Zuihou de Zhaohuan Shi,2
Akane Maniax,1
Sonic: Night of the WereHog,2
Garden: Takamine-ke no Nirinka - The Animation,2
Usagi to Kame,1
Kimi wa Kanata,3
Ie Naki Ko Remy,1
Nyanbo!,1
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,7
Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,3
Kanojo mo Kanojo,63
Mahouka Koukou no Rettousei: Raihousha-hen,1
Sword Art Online: Extra Edition,1
Himegoto,2
Kamisama ni Natta Hi,4
Tsuma Netori 3: Kairaku ni Ochita Injiru Kyoushi-tachi,1
Cike Wu Liuqi,9
Underdog,1
Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,3
Hakumei to Mikochi,4
Sakura Quest,3
Mushishi Zoku Shou,1
Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,6
Wu Liuqi: Xuanwu Guo Pian,5
Nudist Beach ni Shuugaku Ryokou de!! The Animation,1
Petit Eva: Evangelion@School,2
Bem,1
Tensei shitara Slime Datta Ken 2nd Season: Kanwa - Veldora Nikki 2,1
NieR:Automata Ver1.1a,6
Isekai Meikyuu de Harem wo Specials,1
Shinreigari,1
Hajimete no Gal,6
Kai Byoui Ramune,2
ReLIFE: Kanketsu-hen,5
Kaijuu no Kodomo,5
Musekinin Kanchou Tylor,1
Ryuu no Haisha,2
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),3
One Piece: Glorious Island,1
Giant Gorg,1
Ginga Kikoutai Majestic Prince,1
Youkoso! Sukebe Elf no Mori e,2
Kanon (2006),5
Hanamonogatari,3
Yubi wo Nusunda Onna,1
Assemble Insert,1
Kyoushoku Soukou Guyver (1989),1
Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,2
Himawari wa Yoru ni Saku,1
Shoujo Ramune,6
Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,17
Yuukoku no Moriarty OVA,2
Reiwa no Di Gi Charat,1
Agitated Screams of Maggots,1
Karakai Jouzu no Takagi-san,8
Slam Dunk,4
Pupipo!,1
Fantascope: Tylostoma,1
Mushishi Zoku Shou 2nd Season,2
Jibaku Shounen Hanako-kun,11
Pupa,4
Mnemosyne: Mnemosyne no Musume-tachi,2
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,1
Hong Kil-dong,1
Usamimi Bouken-tan: Sexual Harassment Shinagara Sekai wo Sukue,1
Aggressive Retsuko (ONA) 3rd Season,1
Psycho-Pass,20
Panty & Stocking with Garterbelt,7
Cutey Honey F,1
Aria the Animation,7
Basilisk: Kouga Ninpou Chou,2
Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,2
Jian Xian Zai Ci,1
Prism Season,1
Megami-ryou no Ryoubo-kun.,8
Full Metal Panic! Invisible Victory,1
"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",1
Jingai-san no Yome,1
Gaki ni Modotte Yarinaoshi!!!,1
Yuukoku no Moriarty,10
Mahou Shoujo Madoka★Magica,34
Cowboy Bebop: Tengoku no Tobira,10
Soredemo Tsuma wo Aishiteru 2,1
Boku dake ga Inai Machi,38
Shaonian Ge Xing,1
Ousama Ranking,155
Hakuouki OVA (2021),1
Nekojiru-sou,5
Evangelion: 2.0 You Can (Not) Advance,5
Shiki,11
Kennosuke-sama,1
Ouchi de Bijutsukan,1
Boku no Hero Academia 3rd Season,3
Xiao Lu He Xiao Lan,2
JoJo no Kimyou na Bouken,3
Xingchen Bian,1
Huan You Lieren,1
Macross 7,1
Gabriel DropOut Specials,1
Mitsuboshi Colors,1
Takt Op. Destiny,67
Landlock,1
Kara no Kyoukai Movie 8: Shuushou,2
Hokuto no Ken: Raoh Gaiden Junai-hen,1
Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,1
Kakuriyo no Yadomeshi,3
Real Eroge Situation! The Animation,1
Stars*Collection!,2
Non Non Biyori Repeat,2
Dragon Ball GT,4
Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no desu ga... Anime Edition,1
Onegai My Melody,2
Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,1
Date A Live Movie: Mayuri Judgment,1
Fate/Prototype,1
Hero Mask,1
Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,1
Yarimoku Beach ni Shuugakuryokou de!! The Animation,1
Taimanin Asagi 3,1
Zetman,1
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,3
Trigun Stampede,14
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,8
Koori Zokusei Danshi to Cool na Douryou Joshi,3
Kao Ni La Zhanshen Xitong,3
Flip Flappers,5
Nyanko Days,1
It Girl,1
One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizoku-dan no Himitsu!,1
Pretty x Cation 2 The Animation,2
Chobits,6
Kidou Senshi Victory Gundam,2
Mashiro no Oto,4
Thermae Romae Specials,1
Ookiku Furikabutte,1
Aisai,1
High School Jingi,1
Capeta,1
Persona 3 the Movie 1: Spring of Birth,1
Star Driver: Kagayaki no Takuto,1
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,1
Tensei shitara Ken deshita,36
86,76
"Mori no Kuma-san, Toumin-chuu.",1
Gyakkyou Burai Kaiji: Ultimate Survivor,10
Kaichou wa Maid-sama!,6
Domestic na Kanojo,15
Shuumatsu no Izetta,1
Hitsugi no Chaika,1
Lupin III: Part 6,4
Tetsuwan Birdy Decode:02,2
Greek Roman Sinhwa: Olympus Guardian,1
Idol Ace,1
Kage kara Mamoru!,1
Okusama ga Seitokaichou!,1
Piece,1
Sonny Boy,101
Makiba no Shoujo Katri,1
Quanzhi Fashi,4
Pac-World,2
TV Yarou Nanaana,2
Kaginado Season 2,5
Fune wo Amu,2
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,1
Kidou Senshi Gundam: The Origin,3
Senyuu.,1
Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,2
Black★Rock Shooter,2
K-On!!,16
Fate/stay night: Unlimited Blade Works 2nd Season,3
Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,2
Gakkougurashi!,8
Juan Siliang,5
Kamichu! Specials,1
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",3
Black Lagoon: Roberta's Blood Trail,3
Puraore! Pride of Orange,8
Space Bug,1
Yami Shibai 10,1
Sword Art Online Movie: Ordinal Scale,1
Kaguya-hime no Monogatari,5
Dragon Ball Super: Broly,9
Kidou Senshi Gundam: Dai 08 MS Shoutai,3
Harbor Light Monogatari: Fashion Lala yori,1
Henkei Shoujo,2
Angel Cop,2
Garugaku.: Sei Girls Square Gakuin,1
Peach Boy Riverside,19
Cross Game,2
Ai Tenshi Densetsu Wedding Peach,1
Chihayafuru 3,5
Violence Jack: Jigoku Gai-hen,2
Katanagatari,5
Deji Meets Girl,3
Tada-kun wa Koi wo Shinai,11
Azur Lane,3
Otokonoko ♂ Delivery,1
Petit Seka,1
Tetsuwan Birdy,2
Tesla Note,4
Rozen Maiden,1
Monster,51
Soredemo Ayumu wa Yosetekuru,15
Asagao to Kase-san.,3
Kirakira☆Precure A La Mode,1
Wangan Midnight,2
Arisa☆Good Luck,2
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,9
Tokai no Butchy,1
Uchuu Kazoku Carlvinson,1
Daisougen no Chiisana Tenshi: Bush Baby,1
Magi: The Kingdom of Magic,2
Super Senko-san Time Episode 12,1
Back Arrow,2
Asobi Asobase: Cosplay Taikai/Otona no Watashi e,1
Bungou Stray Dogs,15
Ao Ashi,63
Steins;Gate,67
Xian Wang de Richang Shenghuo 3,3
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,6
Hoshiai no Sora,2
Battle Athletess Daiundoukai (TV),1
Yojouhan Time Machine Blues,13
Top wo Nerae! Gunbuster,7
Shichinin no Nana,2
Prima Doll,10
Kuroshitsuji Movie: Book of the Atlantic,1
Deadman Wonderland,3
"Kono Danshi, Sekka ni Nayandemasu.",1
Tekkon Kinkreet,1
New Game!,3
Little Busters! Refrain,1
Biohazard: Vendetta,1
Heartcatch Precure!,1
Metal Skin Panic MADOX-01,1
Natsume Yuujinchou Movie: Utsusemi ni Musubu,1
Feng Yun Jue,1
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,41
Saiki Kusuo no Ψ-nan,25
Nanatsu no Taizai: Ensa no Edinburgh,3
Kamiarizuki no Kodomo,6
Tenkuu Shinpan,8
Kuroshitsuji II Specials,2
Shokugeki no Souma: Gou no Sara,6
High Score Girl II,2
Imouto,1
Seton Doubutsuki: Kuma no Ko Jacky,1
Karakai Jouzu no Takagi-san 3,36
Working!!! Lord of the Takanashi,1
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,1
Yuru Yuri San☆Hai!,1
Tiger Mask Nisei,1
Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,2
Shakunetsu Kabaddi,6
Kuma Kuma Kuma Bear,8
Ergo Proxy,9
The Missing 8,2
Visual Prison,7
Neon Genesis Evangelion: The End of Evangelion,21
Totsuzen! Neko no Kuni Banipal Witt,1
RWBY: Hyousetsu Teikoku,8
Nurse Witch Komugi-chan Magikarte,1
Anemone,1
Initial D Final Stage,2
Shigurui,3
Kimi to Fit Boxing,1
Kobato.,1
Nagagutsu wo Haita Neko,1
Cowboy Bebop: Yose Atsume Blues,1
B: The Beginning Succession,1
Mujin Wakusei Survive,1
Beelzebub,3
"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",2
Vampire Hunter D (2000),10
Tian Guan Ci Fu,13
Otaku no Video,1
Blood Lad,5
Gokujo.: Souda Onsen ni Ikou!!,1
Binan Koukou Chikyuu Bouei-bu LOVE!,2
Lupin III: Part II,3
Juuni Taisen,2
Mirai no Mirai,3
Gleipnir,9
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,2
Love Lab,1
Koe no Katachi,58
Xin Shen Bang: Yang Jian,2
Planetarian: Hoshi no Hito,2
Usagi Drop,9
Deca-Dence,9
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",41
Kore wa Zombie desu ka?,2
Days (TV),5
Qin Shi Mingyue: Tian Xing Jiu Ge,1
Bastard!! Ankoku no Hakaishin (ONA),14
Assassins Pride,6
Kaidan Restaurant,1
Tokyo Ghoul:re 2nd Season,1
Bakuman. 2nd Season,4
Maria-sama ga Miteru,3
"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",2
Last Exile,2
Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,6
Non Non Biyori Nonstop,3
Knight's & Magic,2
Dahufa,1
Yinhe Zhi Xin,2
Tokyo Mew Mew New ♡,9
Anime de Wakaru Shinryounaika,2
Vampire Hunter D,2
Ayashi no Ceres,1
Onii-chan Asa made Zutto Gyutte Shite!,1
Fuujin Monogatari,1
Cuticle Tantei Inaba,2
Shin Ikkitousen,2
Green Eyes: Ane Kyun! yori The Animation,1
Kaiketsu Zorro,1
Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,4
Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,1
Danchigai,1
Danna ga Nani wo Itteiru ka Wakaranai Ken,3
Kiss x Sis,3
Inu x Boku SS,1
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,1
Shingeki no Kyojin Picture Drama,1
Kimetsu no Yaiba Movie: Mugen Ressha-hen,33
NHK ni Youkoso!,33
Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii,7
Dorohedoro,15
Darker than Black: Kuro no Keiyakusha,7
Chikatetsu no Doutai,1
Gotcha!,1
Onihei,2
Overlord II,1
Hourou Musuko,2
Back Street Girls: Gokudolls,1
Sekai Seifuku: Bouryaku no Zvezda,2
Nodame Cantabile: Paris-hen,2
Jouran: The Princess of Snow and Blood,3
Ultraman Season 2,4
Princess Principal: Crown Handler Movie 2,3
Doupo Cangqiong: San Nian Zhi Yue,9
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,2
Let You Down,1
Nana,29
Vampire Holmes,1
Stranger: Mukou Hadan,5
Salamander,1
Sekiei Ayakashi Mangatan,1
Macross Δ Movie 2: Zettai Live!!!,1
Shin Tennis no Ouji-sama: U-17 World Cup,2
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,1
Precure All Stars Movie New Stage 3: Eien no Tomodachi,1
Shin Kidou Senki Gundam Wing: Endless Waltz Special,3
00:08,3
Sengoku Basara,1
Shingeki no Kyojin: Kuinaki Sentaku,3
Chuan Shu Zijiu Zhinan,3
Shingeki no Bahamut: Virgin Soul,1
Souten no Ken: Regenesis,1
Yuu☆Yuu☆Hakusho: Mu Mu Hakusho - Nightmare Hakusho,1
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,1
Sakigake!! Otokojuku,1
Tian Mei De Yao Hen,2
Shingeki no Kyojin Season 2,22
"Kanojo, Okarishimasu",30
I''s,1
Kiniro no Corda: Primo Passo,1
Hinamatsuri (TV),7
Gattai Robot Atranger,1
Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,1
Rocket Girls,1
Fate/stay night: Unlimited Blade Works Prologue,1
Yuru Yuri,3
Taiho Shichau zo Special,1
Heroic Age,1
Pokemon Generations,1
Gyakusatsu Kikan,1
Killing Bites,2
Ueki no Housoku,1
Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,2
Mouse,1
Dagashi Kashi 2,3
A3! Season Spring & Summer,1
Full Metal Panic? Fumoffu,4
Tunshi Xingkong,3
Uchuu Senkan Yamato 2199,2
Girls & Panzer: Saishuushou Part 2,1
Love Live! Sunshine!!,3
Magatsu Wahrheit: Zuerst,1
Grancrest Senki,4
Gunslinger Girl: Il Teatrino OVA,1
Bokutachi no Remake,37
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,17
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,9
Karigurashi no Arrietty,4
Carnival Phantasm,5
Dolls' Frontline,4
Re:Creators,12
Isekai Izakaya: Koto Aitheria no Izakaya Nobu,1
Flanders no Inu (Movie),1
Najica Dengeki Sakusen,1
D.Gray-man,4
Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen,1
Shijian Qiutu Zhi Miwu,1
Durarara!!,3
Fullmetal Alchemist: Brotherhood - 4-Koma Theater,1
Tonari no Kyuuketsuki-san,2
Garo: Honoo no Kokuin - Home,1
One Room,3
Mahou Shoujo Lyrical Nanoha,2
Amagami SS+ Plus,1
Devils Line,2
Fairy Tail: Final Series,3
Cardfight!! Vanguard G: Stride Gate-hen,1
Yuan Long 2nd Season,1
Li Linke de Xiao Guaner,1
Shuumatsu no Walküre,6
Kaleido Star,2
Kimi ni Todoke,7
Doupo Cangqiong,2
Pan de Peace!,1
Jashin-chan Dropkick',2
Tekken: Bloodline,8
Gundam Build Divers Re:Rise 2nd Season,1
The God of High School,22
Chuunibyou demo Koi ga Shitai! Ren Specials,1
Zoku Sayonara Zetsubou Sensei,1
Utawarerumono,1
Isshuukan Friends.,3
Mind Game,3
Heavy Object,1
Initial D Third Stage,2
Gintama.,4
Tenkuu Danzai Skelter+Heaven,7
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",6
Isekai Nonbiri Nouka,6
Buddy Daddies,10
The First Slam Dunk,4
Blame!,1
My Little Goat,1
Uchuu Patrol Luluco,1
Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6
DearS,2
Dragon Quest: Dai no Daibouken (2020),11
Nu Wushen de Canzhuo,2
Baraou no Souretsu,6
Lost Song,1
Canaan,2
Uwaki to Honki The Animation,1
Densetsu Kyojin Ideon,1
"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",1
Uchuu Enban Dai-Sensou,1
Aquarion Evol,1
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,2
Hidamari Sketch: Sae Hiro Sotsugyou-hen,1
Tabi,1
Starmyu,1
Gakusen Toshi Asterisk 2nd Season,1
Ikkitousen: Extravaganza Epoch,1
Nanatsu no Taizai: Imashime no Fukkatsu,2
Magic Kaito,1
Giant Killing,4
Dragon's Heaven,1
Girly Air Force,1
Manga Sarutobi Sasuke,1
Battle Spirits: Brave,1
Kimi ga Nozomu Eien,1
Yama no Susume Second Season,1
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,1
Lycoris Recoil,78
Zero no Tsukaima F,4
Kaze Tachinu,7
Otome Game Sekai wa Mob ni Kibishii Sekai desu,69
Ben-To,1
